,0
282,0.00025507701363714055
283,0.00025507701363714055
284,0.0002583472317606936
285,0.0002583472317606936
286,0.00025998234082247015
287,0.00025998234082247015
288,0.0002616174498842467
289,0.0002616174498842467
290,0.0002632525589460232
291,0.0002632525589460232
292,0.00026488766800779974
293,0.00026488766800779974
294,0.00026652277706957627
295,0.00026652277706957627
296,0.00026815788613135274
297,0.00026815788613135274
298,0.0002697929951931293
299,0.0002697929951931293
300,0.0002714281042549058
301,0.0002714281042549058
302,0.00027306321331668234
303,0.00027306321331668234
304,0.00027469832237845887
305,0.00027469832237845887
306,0.0002763334314402354
307,0.0002763334314402354
308,0.00027796854050201193
309,0.00027796854050201193
310,0.00027960364956378846
311,0.00027960364956378846
312,0.000281238758625565
313,0.000281238758625565
314,0.00028287386768734147
315,0.00028287386768734147
316,0.000284508976749118
317,0.000284508976749118
318,0.0002861440858108945
319,0.0002861440858108945
320,0.00028777919487267106
321,0.00028777919487267106
322,0.0002894143039344476
323,0.0002894143039344476
324,0.0002910494129962241
325,0.0002910494129962241
326,0.00029268452205800065
327,0.00029268452205800065
328,0.0002943196311197772
329,0.0002943196311197772
330,0.0002959547401815537
331,0.0002959547401815537
332,0.0002975898492433302
333,0.0002975898492433302
334,0.0002992249583051067
335,0.0002992249583051067
336,0.00030086006736688325
337,0.00030086006736688325
338,0.0003024951764286598
339,0.0003024951764286598
340,0.0003041302854904363
341,0.0003041302854904363
342,0.00030576539455221284
343,0.00030576539455221284
344,0.00030740050361398937
345,0.00030740050361398937
346,0.0003090356126757659
347,0.0003090356126757659
348,0.0003106707217375424
349,0.0003106707217375424
350,0.0003123058307993189
351,0.0003123058307993189
352,0.00031394093986109544
353,0.00031394093986109544
354,0.00031557604892287197
355,0.00031557604892287197
356,0.0003172111579846485
357,0.0003172111579846485
358,0.00031884626704642503
359,0.00031884626704642503
360,0.00032048137610820156
361,0.00032048137610820156
362,0.0003221164851699781
363,0.0003221164851699781
364,0.0003237515942317546
365,0.0003237515942317546
366,0.0003253867032935311
367,0.0003253867032935311
368,0.00032702181235530763
369,0.00032702181235530763
370,0.00032865692141708416
371,0.00032865692141708416
372,0.0003302920304788607
373,0.0003302920304788607
374,0.0003319271395406372
375,0.0003319271395406372
376,0.00033356224860241375
377,0.00033356224860241375
378,0.0003351973576641903
379,0.0003351973576641903
380,0.0003368324667259668
381,0.0003368324667259668
382,0.00033846757578774334
383,0.00033846757578774334
384,0.0003401026848495198
385,0.0003401026848495198
386,0.0003433729029730729
387,0.0003433729029730729
388,0.0003450080120348494
389,0.0003450080120348494
390,0.00034664312109662594
391,0.00034664312109662594
392,0.00034827823015840247
393,0.00034827823015840247
394,0.000349913339220179
395,0.000349913339220179
396,0.00035154844828195553
397,0.00035154844828195553
398,0.00035318355734373206
399,0.00035318355734373206
400,0.00035481866640550854
401,0.00035481866640550854
402,0.00035645377546728507
403,0.00035645377546728507
404,0.0003629942117143912
405,0.0003629942117143912
406,0.0003646293207761677
407,0.0003646293207761677
408,0.0003678995388997208
409,0.0003678995388997208
410,0.0003760750842086034
411,0.0003760750842086034
412,0.00037934530233215644
413,0.00037934530233215644
414,0.00038098041139393297
415,0.00038098041139393297
416,0.0003826155204557095
417,0.0003826155204557095
418,0.000384250629517486
419,0.000384250629517486
420,0.0003858857385792625
421,0.0003858857385792625
422,0.00038752084764103904
423,0.00038752084764103904
424,0.0003907910657645921
425,0.0003907910657645921
426,0.00039242617482636863
427,0.00039242617482636863
428,0.00039406128388814516
429,0.00039406128388814516
430,0.0003956963929499217
431,0.0003956963929499217
432,0.0003989666110734747
433,0.0003989666110734747
434,0.0004038719382588043
435,0.0004038719382588043
436,0.0004055070473205808
437,0.0004055070473205808
438,0.00040714215638235735
439,0.00040877726544413394
440,0.00040877726544413394
441,0.0004104123745059104
442,0.0004104123745059104
443,0.00041204748356768694
444,0.00041204748356768694
445,0.0004136825926294635
446,0.0004136825926294635
447,0.00041695281075301654
448,0.00041695281075301654
449,0.00041858791981479307
450,0.00041858791981479307
451,0.0004202230288765696
452,0.0004202230288765696
453,0.00042349324700012266
454,0.00042349324700012266
455,0.00042676346512367567
456,0.00042676346512367567
457,0.0004283985741854522
458,0.0004283985741854522
459,0.00043166879230900526
460,0.00043166879230900526
461,0.0004333039013707818
462,0.0004333039013707818
463,0.0004349390104325583
464,0.0004349390104325583
465,0.0004382092285561113
466,0.0004382092285561113
467,0.0004414794466796644
468,0.0004414794466796644
469,0.00044474966480321745
470,0.00044474966480321745
471,0.000446384773864994
472,0.000446384773864994
473,0.00044965499198854704
474,0.00044965499198854704
475,0.00045129010105032357
476,0.00045129010105032357
477,0.00045292521011210005
478,0.00045292521011210005
479,0.0004561954282356531
480,0.0004561954282356531
481,0.00045783053729742964
482,0.00045783053729742964
483,0.00045946564635920617
484,0.00045946564635920617
485,0.0004611007554209827
486,0.0004611007554209827
487,0.00046273586448275923
488,0.00046273586448275923
489,0.00046437097354453576
490,0.00046437097354453576
491,0.0004660060826063123
492,0.0004660060826063123
493,0.00046764119166808877
494,0.00046764119166808877
495,0.0004692763007298653
496,0.0004692763007298653
497,0.00047091140979164183
498,0.00047091140979164183
499,0.0004741816279151949
500,0.0004741816279151949
501,0.0004758167369769714
502,0.0004758167369769714
503,0.00047745184603874795
504,0.00047745184603874795
505,0.0004790869551005245
506,0.0004790869551005245
507,0.0004823571732240775
508,0.0004823571732240775
509,0.000483992282285854
510,0.000483992282285854
511,0.0004872625004094071
512,0.0004872625004094071
513,0.0004888976094711836
514,0.0004888976094711836
515,0.0004905327185329601
516,0.0004905327185329601
517,0.0004938029366565132
518,0.0004938029366565132
519,0.0004954380457182897
520,0.0004954380457182897
521,0.0004970731547800663
522,0.0004970731547800663
523,0.0004987082638418427
524,0.0004987082638418427
525,0.0005019784819653958
526,0.0005019784819653958
527,0.0005068838091507253
528,0.0005068838091507253
529,0.0005085189182125019
530,0.0005085189182125019
531,0.000511789136336055
532,0.000511789136336055
533,0.0005134242453978315
534,0.0005134242453978315
535,0.000515059354459608
536,0.000515059354459608
537,0.0005166944635213845
538,0.0005166944635213845
539,0.0005199646816449376
540,0.0005199646816449376
541,0.0005232348997684906
542,0.0005232348997684906
543,0.0005248700088302671
544,0.0005248700088302671
545,0.0005265051178920437
546,0.0005265051178920437
547,0.0005297753360155968
548,0.0005297753360155968
549,0.0005330455541391497
550,0.0005330455541391497
551,0.0005363157722627028
552,0.0005363157722627028
553,0.0005395859903862558
554,0.0005395859903862558
555,0.0005412210994480324
556,0.0005412210994480324
557,0.0005428562085098089
558,0.0005428562085098089
559,0.0005444913175715855
560,0.0005444913175715855
561,0.000546126426633362
562,0.000546126426633362
563,0.0005477615356951384
564,0.0005477615356951384
565,0.000549396644756915
566,0.000549396644756915
567,0.0005510317538186915
568,0.0005510317538186915
569,0.0005526668628804681
570,0.0005526668628804681
571,0.0005559370810040211
572,0.0005559370810040211
573,0.0005592072991275742
574,0.0005592072991275742
575,0.0005608424081893507
576,0.0005608424081893507
577,0.0005657477353746802
578,0.0005657477353746802
579,0.0005673828444364568
580,0.0005673828444364568
581,0.0005690179534982333
582,0.0005690179534982333
583,0.0005706530625600099
584,0.0005706530625600099
585,0.0005722881716217863
586,0.0005722881716217863
587,0.0005739232806835629
588,0.0005739232806835629
589,0.0005755583897453394
590,0.0005755583897453394
591,0.0005771934988071159
592,0.0005771934988071159
593,0.0005788286078688925
594,0.0005788286078688925
595,0.0005804637169306689
596,0.0005804637169306689
597,0.0005820988259924455
598,0.0005820988259924455
599,0.000583733935054222
600,0.000583733935054222
601,0.0005853690441159986
602,0.0005853690441159986
603,0.0005870041531777751
604,0.0005870041531777751
605,0.0005886392622395516
606,0.0005886392622395516
607,0.0005902743713013281
608,0.0005902743713013281
609,0.0005951796984866577
610,0.0005951796984866577
611,0.0005984499166102107
612,0.0005984499166102107
613,0.0006017201347337638
614,0.0006017201347337638
615,0.0006033552437955404
616,0.0006033552437955404
617,0.0006049903528573168
618,0.0006049903528573168
619,0.0006066254619190933
620,0.0006066254619190933
621,0.0006082605709808699
622,0.0006082605709808699
623,0.0006098956800426464
624,0.0006098956800426464
625,0.000611530789104423
626,0.000611530789104423
627,0.0006131658981661994
628,0.0006131658981661994
629,0.000614801007227976
630,0.000614801007227976
631,0.0006164361162897525
632,0.0006164361162897525
633,0.0006197063344133056
634,0.0006197063344133056
635,0.000621341443475082
636,0.000621341443475082
637,0.0006229765525368586
638,0.0006229765525368586
639,0.0006246116615986351
640,0.0006246116615986351
641,0.0006262467706604117
642,0.0006262467706604117
643,0.0006278818797221882
644,0.0006278818797221882
645,0.0006295169887839647
646,0.0006295169887839647
647,0.0006311520978457412
648,0.0006311520978457412
649,0.0006344223159692943
650,0.0006344223159692943
651,0.0006360574250310708
652,0.0006360574250310708
653,0.0006393276431546238
654,0.0006393276431546238
655,0.0006409627522164004
656,0.0006409627522164004
657,0.0006425978612781769
658,0.0006425978612781769
659,0.0006442329703399535
660,0.0006442329703399535
661,0.0006458680794017299
662,0.0006458680794017299
663,0.000649138297525283
664,0.000649138297525283
665,0.0006507734065870595
666,0.0006507734065870595
667,0.0006524085156488361
668,0.0006524085156488361
669,0.0006540436247106125
670,0.0006540436247106125
671,0.0006556787337723891
672,0.0006556787337723891
673,0.0006573138428341656
674,0.0006573138428341656
675,0.0006638542790812717
676,0.0006638542790812717
677,0.0006654893881430482
678,0.0006654893881430482
679,0.0006671244972048248
680,0.0006671244972048248
681,0.0006687596062666013
682,0.0006687596062666013
683,0.0006720298243901543
684,0.0006720298243901543
685,0.0006736649334519309
686,0.0006736649334519309
687,0.0006753000425137074
688,0.0006753000425137074
689,0.0006769351515754839
690,0.0006769351515754839
691,0.0006802053696990369
692,0.0006802053696990369
693,0.0006851106968843666
694,0.0006851106968843666
695,0.000686745805946143
696,0.000686745805946143
697,0.0006883809150079196
698,0.0006883809150079196
699,0.0006900160240696961
700,0.0006900160240696961
701,0.0006932862421932492
702,0.0006932862421932492
703,0.0006949213512550256
704,0.0006949213512550256
705,0.0006965564603168022
706,0.0006965564603168022
707,0.0006981915693785787
708,0.0006981915693785787
709,0.0007047320056256848
710,0.0007047320056256848
711,0.0007063671146874613
712,0.0007063671146874613
713,0.0007080022237492379
714,0.0007080022237492379
715,0.0007096373328110144
716,0.0007096373328110144
717,0.000711272441872791
718,0.000711272441872791
719,0.000714542659996344
720,0.000714542659996344
721,0.0007161777690581205
722,0.0007161777690581205
723,0.0007178128781198971
724,0.0007178128781198971
725,0.0007194479871816735
726,0.0007194479871816735
727,0.0007243533143670031
728,0.0007243533143670031
729,0.0007259884234287797
730,0.0007259884234287797
731,0.0007292586415523327
732,0.0007292586415523327
733,0.0007308937506141092
734,0.0007308937506141092
735,0.0007325288596758858
736,0.0007325288596758858
737,0.0007341639687376623
738,0.0007341639687376623
739,0.0007357990777994387
740,0.0007357990777994387
741,0.0007374341868612153
742,0.0007374341868612153
743,0.0007390692959229918
744,0.0007390692959229918
745,0.0007407044049847684
746,0.0007407044049847684
747,0.0007423395140465449
748,0.0007423395140465449
749,0.0007456097321700979
750,0.0007456097321700979
751,0.000748879950293651
752,0.000748879950293651
753,0.0007505150593554275
754,0.0007505150593554275
755,0.000752150168417204
756,0.000752150168417204
757,0.0007537852774789805
758,0.0007537852774789805
759,0.0007554203865407571
760,0.0007554203865407571
761,0.0007619608227878632
762,0.0007619608227878632
763,0.0007635959318496397
764,0.0007635959318496397
765,0.0007685012590349692
766,0.0007685012590349692
767,0.0007701363680967458
768,0.0007701363680967458
769,0.0007717714771585223
770,0.0007717714771585223
771,0.0007734065862202989
772,0.0007734065862202989
773,0.0007750416952820754
774,0.0007750416952820754
775,0.0007783119134056284
776,0.0007783119134056284
777,0.0007799470224674049
778,0.0007799470224674049
779,0.0007815821315291815
780,0.0007815821315291815
781,0.000783217240590958
782,0.000783217240590958
783,0.0007848523496527346
784,0.0007848523496527346
785,0.000786487458714511
786,0.000786487458714511
787,0.0007881225677762876
788,0.0007881225677762876
789,0.0007946630040233936
790,0.0007946630040233936
791,0.0007962981130851702
792,0.0007962981130851702
793,0.0007979332221469467
794,0.0007979332221469467
795,0.0007995683312087233
796,0.0007995683312087233
797,0.0008012034402704998
798,0.0008012034402704998
799,0.0008028385493322763
800,0.0008028385493322763
801,0.0008044736583940528
802,0.0008044736583940528
803,0.0008077438765176059
804,0.0008077438765176059
805,0.0008093789855793823
806,0.0008093789855793823
807,0.0008159194218264885
808,0.0008159194218264885
809,0.0008175545308882651
810,0.0008175545308882651
811,0.0008191896399500416
812,0.0008191896399500416
813,0.0008208247490118181
814,0.0008208247490118181
815,0.0008224598580735947
816,0.0008224598580735947
817,0.0008273651852589242
818,0.0008273651852589242
819,0.0008290002943207008
820,0.0008290002943207008
821,0.0008306354033824773
822,0.0008306354033824773
823,0.0008339056215060304
824,0.0008339056215060304
825,0.0008355407305678068
826,0.0008355407305678068
827,0.0008371758396295834
828,0.0008371758396295834
829,0.0008404460577531365
830,0.0008404460577531365
831,0.000842081166814913
832,0.000842081166814913
833,0.000845351384938466
834,0.000845351384938466
835,0.0008486216030620191
836,0.0008486216030620191
837,0.0008502567121237956
838,0.0008502567121237956
839,0.0008518918211855721
840,0.0008518918211855721
841,0.0008551620393091252
842,0.0008551620393091252
843,0.0008567971483709017
844,0.0008567971483709017
845,0.0008584322574326783
846,0.0008584322574326783
847,0.0008617024755562312
848,0.0008617024755562312
849,0.0008633375846180078
850,0.0008633375846180078
851,0.0008666078027415609
852,0.0008666078027415609
853,0.0008682429118033373
854,0.0008682429118033373
855,0.0008698780208651139
856,0.0008698780208651139
857,0.0008715131299268904
858,0.0008715131299268904
859,0.000873148238988667
860,0.000873148238988667
861,0.0008747833480504435
862,0.0008747833480504435
863,0.0008764184571122199
864,0.0008764184571122199
865,0.0008780535661739965
866,0.0008780535661739965
867,0.000879688675235773
868,0.000879688675235773
869,0.0008829588933593261
870,0.0008829588933593261
871,0.0008845940024211026
872,0.0008845940024211026
873,0.0008862291114828791
874,0.0008862291114828791
875,0.0008878642205446556
876,0.0008878642205446556
877,0.0008894993296064322
878,0.0008894993296064322
879,0.0008911344386682087
880,0.0008911344386682087
881,0.0008927695477299852
882,0.0008927695477299852
883,0.0008944046567917617
884,0.0008944046567917617
885,0.0008960397658535383
886,0.0008960397658535383
887,0.0008976748749153148
888,0.0008976748749153148
889,0.0009042153111624209
890,0.0009042153111624209
891,0.0009058504202241974
892,0.0009058504202241974
893,0.000907485529285974
894,0.000907485529285974
895,0.0009123908564713035
896,0.0009123908564713035
897,0.0009140259655330801
898,0.0009140259655330801
899,0.000917296183656633
900,0.000917296183656633
901,0.0009205664017801861
902,0.0009205664017801861
903,0.0009222015108419627
904,0.0009222015108419627
905,0.0009238366199037392
906,0.0009238366199037392
907,0.0009254717289655157
908,0.0009254717289655157
909,0.0009271068380272922
910,0.0009271068380272922
911,0.0009287419470890688
912,0.0009287419470890688
913,0.0009303770561508453
914,0.0009303770561508453
915,0.0009320121652126218
916,0.0009320121652126218
917,0.0009385526014597279
918,0.0009385526014597279
919,0.0009418228195832809
920,0.0009418228195832809
921,0.0009434579286450575
922,0.0009434579286450575
923,0.000945093037706834
924,0.000945093037706834
925,0.0009467281467686105
926,0.0009467281467686105
927,0.0009483632558303871
928,0.0009483632558303871
929,0.0009499983648921635
930,0.0009499983648921635
931,0.0009532685830157166
932,0.0009532685830157166
933,0.0009549036920774932
934,0.0009549036920774932
935,0.0009581739102010463
936,0.0009581739102010463
937,0.0009598090192628227
938,0.0009598090192628227
939,0.0009614441283245992
940,0.0009614441283245992
941,0.0009679845645717053
942,0.0009679845645717053
943,0.0009696196736334819
944,0.0009696196736334819
945,0.0009745250008188114
946,0.0009745250008188114
947,0.0009761601098805879
948,0.0009761601098805879
949,0.0009810654370659175
950,0.0009810654370659175
951,0.000982700546127694
952,0.000982700546127694
953,0.0009859707642512472
954,0.0009859707642512472
955,0.0009876058733130236
956,0.0009876058733130236
957,0.0009892409823748002
958,0.0009892409823748002
959,0.0009908760914365768
960,0.0009908760914365768
961,0.0009990516367454592
962,0.0009990516367454592
963,0.0010006867458072358
964,0.0010006867458072358
965,0.0010039569639307888
966,0.0010039569639307888
967,0.0010088622911161185
968,0.0010088622911161185
969,0.0010121325092396715
970,0.0010121325092396715
971,0.001017037836425001
972,0.001017037836425001
973,0.0010186729454867776
974,0.0010186729454867776
975,0.0010219431636103306
976,0.0010219431636103306
977,0.0010268484907956603
978,0.0010268484907956603
979,0.0010317538179809899
980,0.0010317538179809899
981,0.0010350240361045428
982,0.0010350240361045428
983,0.0010366591451663194
984,0.0010366591451663194
985,0.001038294254228096
986,0.001038294254228096
987,0.001041564472351649
988,0.001041564472351649
989,0.0010431995814134255
990,0.0010431995814134255
991,0.001044834690475202
992,0.001044834690475202
993,0.0010464697995369785
994,0.0010464697995369785
995,0.001048104908598755
996,0.001048104908598755
997,0.0010562804539076378
998,0.0010562804539076378
999,0.0010579155629694141
1000,0.0010579155629694141
1001,0.0010595506720311907
1002,0.0010595506720311907
1003,0.0010611857810929673
1004,0.0010611857810929673
1005,0.0010628208901547437
1006,0.0010628208901547437
1007,0.0010644559992165202
1008,0.0010644559992165202
1009,0.0010693613264018498
1010,0.0010693613264018498
1011,0.0010709964354636264
1012,0.0010709964354636264
1013,0.001072631544525403
1014,0.001072631544525403
1015,0.0010742666535871795
1016,0.0010742666535871795
1017,0.001075901762648956
1018,0.001075901762648956
1019,0.0010775368717107325
1020,0.0010775368717107325
1021,0.001079171980772509
1022,0.001079171980772509
1023,0.0010808070898342854
1024,0.0010808070898342854
1025,0.001082442198896062
1026,0.001082442198896062
1027,0.0010889826351431682
1028,0.0010889826351431682
1029,0.0010906177442049447
1030,0.0010906177442049447
1031,0.001092252853266721
1032,0.001092252853266721
1033,0.0010955230713902743
1034,0.0010955230713902743
1035,0.0010987932895138272
1036,0.0010987932895138272
1037,0.0011004283985756038
1038,0.0011004283985756038
1039,0.0011020635076373804
1040,0.0011020635076373804
1041,0.00110696883482271
1042,0.00110696883482271
1043,0.0011102390529462629
1044,0.0011102390529462629
1045,0.0011118741620080395
1046,0.0011118741620080395
1047,0.001113509271069816
1048,0.001113509271069816
1049,0.001116779489193369
1050,0.001116779489193369
1051,0.0011184145982551456
1052,0.0011184145982551456
1053,0.0011200497073169222
1054,0.0011200497073169222
1055,0.0011216848163786985
1056,0.0011216848163786985
1057,0.0011233199254404751
1058,0.0011233199254404751
1059,0.0011249550345022517
1060,0.0011249550345022517
1061,0.0011265901435640283
1062,0.0011265901435640283
1063,0.0011282252526258047
1064,0.0011282252526258047
1065,0.0011298603616875813
1066,0.0011298603616875813
1067,0.0011364007979346874
1068,0.0011364007979346874
1069,0.001138035906996464
1070,0.001138035906996464
1071,0.001141306125120017
1072,0.001141306125120017
1073,0.0011429412341817935
1074,0.0011429412341817935
1075,0.00114457634324357
1076,0.00114457634324357
1077,0.001147846561367123
1078,0.001147846561367123
1079,0.0011494816704288996
1080,0.0011494816704288996
1081,0.001151116779490676
1082,0.001151116779490676
1083,0.0011527518885524526
1084,0.0011527518885524526
1085,0.0011576572157377821
1086,0.0011576572157377821
1087,0.0011641976519848882
1088,0.0011641976519848882
1089,0.0011658327610466648
1090,0.0011658327610466648
1091,0.0011691029791702178
1092,0.0011691029791702178
1093,0.0011740083063555475
1094,0.0011740083063555475
1095,0.00118218385166443
1096,0.00118218385166443
1097,0.0011854540697879832
1098,0.0011854540697879832
1099,0.0011870891788497596
1100,0.0011870891788497596
1101,0.0011936296150968657
1102,0.0011936296150968657
1103,0.0011952647241586423
1104,0.0011952647241586423
1105,0.0011968998332204188
1106,0.0011968998332204188
1107,0.0012001700513439718
1108,0.0012001700513439718
1109,0.0012018051604057484
1110,0.0012018051604057484
1111,0.001203440269467525
1112,0.001203440269467525
1113,0.0012050753785293013
1114,0.0012050753785293013
1115,0.001213250923838184
1116,0.001213250923838184
1117,0.0012181562510235136
1118,0.0012181562510235136
1119,0.0012197913600852902
1120,0.0012197913600852902
1121,0.0012230615782088431
1122,0.0012230615782088431
1123,0.0012263317963323963
1124,0.0012263317963323963
1125,0.0012345073416412788
1126,0.0012345073416412788
1127,0.0012361424507030554
1128,0.0012361424507030554
1129,0.0012426828869501615
1130,0.0012426828869501615
1131,0.0012459531050737144
1132,0.0012459531050737144
1133,0.0012557637594443737
1134,0.0012557637594443737
1135,0.0012590339775679267
1136,0.0012590339775679267
1137,0.0012623041956914798
1138,0.0012623041956914798
1139,0.0012639393047532562
1140,0.0012639393047532562
1141,0.0012672095228768094
1142,0.0012672095228768094
1143,0.001272114850062139
1144,0.001272114850062139
1145,0.0012737499591239155
1146,0.0012737499591239155
1147,0.0012753850681856919
1148,0.0012753850681856919
1149,0.0012770201772474685
1150,0.0012770201772474685
1151,0.001278655286309245
1152,0.001278655286309245
1153,0.0012802903953710214
1154,0.0012802903953710214
1155,0.001281925504432798
1156,0.001281925504432798
